embedding,configuration,uq_method,space,num_folds,accuracy,kappa,error_auroc_confidence_complement,error_auroc_total_uncertainty,error_auroc_epistemic,error_auprc_confidence_complement,error_auprc_total_uncertainty,error_auprc_epistemic,error_auprc_total_uncertainty_lift,error_auprc_epistemic_lift,aurc,ece,source
distilroberta,Embeddings + depth: native,TabICLv2: hidden,hidden,,0.4733695652173913,0.3173383485649808,0.5320681659575426,0.5353335726701097,0.5366534794472506,0.5706577458499154,0.5735996035371177,0.5672001915078271,1.0891881016597487,1.0770364833585158,0.5054780299946704,0.4069052166534355,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\distilroberta\emb_depth_raw\tabicl\summary.csv
distilroberta,Embeddings + depth: native,TabICLv2: model input,model_input,,0.4635869565217391,0.260525142462758,0.5811570344133763,0.5701867537067458,0.5686580885628053,0.569503440995247,0.5698076969478504,0.5763571324923552,1.0622554836717777,1.0744651710090511,0.4555281361344524,0.1838356918448297,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\distilroberta\emb_depth_raw\tabicl\summary.csv
e5-base,Embeddings + depth: native,Deep Ensemble,classification_head,11.0,0.4918478260869565,0.3310636772895047,0.6239536738854257,0.651846896348105,0.6367518085366796,0.5952516307116689,0.6426204114382169,0.6346111449404274,1.264621986145796,1.2488604349629802,0.4177829749014034,0.2110402792368245,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-base\emb_depth_raw\deep_ensemble\fold_metrics.csv
e5-base,Embeddings + depth: native,LLLA,classification_head,11.0,0.4880434782608696,0.3167155372232166,0.6680734257302143,0.6586538601743487,0.559498340522003,0.6619961338255604,0.6342528635677835,0.5463431767888315,1.2388803279880274,1.0671671393752122,0.3941804739954462,0.1515893493171619,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-base\emb_depth_raw\laplace\fold_metrics.csv
e5-base,Embeddings + depth: native,MC dropout,classification_head,11.0,0.4717391304347826,0.3003802833929609,0.6296912632038081,0.638917908783523,0.5638281648137768,0.6371399784893746,0.6627632364713886,0.5866146109634722,1.254613534061065,1.11046387260575,0.4463467150997901,0.185766556162549,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-base\emb_depth_raw\mc_dropout\fold_metrics.csv
e5-base,Embeddings + depth: native,Subsample Ensemble,classification_head,11.0,0.4994565217391304,0.3316295461030534,0.6267871299469872,0.6395782319236112,0.6202458514279164,0.6003120289484101,0.616206398643774,0.6242619292667149,1.2310746726433706,1.247168240880299,0.4142215869993391,0.1916191387597633,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-base\emb_depth_raw\subsample_ensemble\fold_metrics.csv
e5-base,Embeddings + depth: native,TabICLv2: encoder input,encoder_input,,0.4907608695652174,0.3305783744137494,0.5259965891000117,0.5185330293543046,0.4970358499062179,0.5425649752963662,0.5390549431902131,0.5137523690314705,1.0585497283564484,1.0088627097309562,0.513753009967335,0.2751956541740798,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-base\emb_depth_raw\tabicl\summary.csv
e5-base,Embeddings + depth: native,TabICLv2: hidden,hidden,,0.4668478260869565,0.3160457788266106,0.5523016474837987,0.5539250414452004,0.538096950321534,0.5873799876050354,0.5909240670743527,0.5547962646654288,1.108359106439153,1.040596459719051,0.4966618553277827,0.3645898292807015,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-base\emb_depth_raw\tabicl\summary.csv
e5-base,Embeddings + depth: native,TabICLv2: model input,model_input,,0.5081521739130435,0.3302742810764679,0.5904221939906048,0.5682884746063167,0.5562046857919462,0.5695279455407276,0.5374588771259503,0.5228807198807728,1.0927340706207167,1.0630945022990297,0.4248598703635115,0.1241558697229152,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-base\emb_depth_raw\tabicl\summary.csv
e5-large,Embeddings + depth: native,Deep Ensemble,classification_head,11.0,0.4934782608695652,0.330024088654458,0.6010840691232913,0.636797427489536,0.5999943115618072,0.5981621840805319,0.6344884896379268,0.6089810689367843,1.2526382198860355,1.2022802219352822,0.4256244071269872,0.2119468860652135,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-large\emb_depth_raw\deep_ensemble\fold_metrics.csv
e5-large,Embeddings + depth: native,LLLA,classification_head,11.0,0.4820652173913043,0.3126291934748316,0.6553895548502268,0.6568562631536022,0.551027675981679,0.655578645557793,0.6516923113468573,0.5727856638176103,1.2582516819288745,1.105903065503046,0.4025711721769694,0.1777490509754937,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-large\emb_depth_raw\laplace\fold_metrics.csv
e5-large,Embeddings + depth: native,MC dropout,classification_head,11.0,0.4809782608695652,0.3100942823367234,0.5872032419321442,0.6042577231110493,0.5519604649372908,0.6003214995673853,0.620755553560477,0.5917100172309345,1.1960107000536937,1.140048619586303,0.4641232546608542,0.196265864258875,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-large\emb_depth_raw\mc_dropout\fold_metrics.csv
e5-large,Embeddings + depth: native,Subsample Ensemble,classification_head,11.0,0.4994565217391304,0.3288399224410342,0.5954106751071303,0.6139298667236488,0.601328378209401,0.590861495659299,0.6031828959612369,0.6092696741542414,1.205055948500191,1.2172162871268233,0.4346681440069864,0.1880368461427481,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-large\emb_depth_raw\subsample_ensemble\fold_metrics.csv
e5-large,Embeddings + depth: native,TabICLv2: encoder input,encoder_input,,0.4510869565217391,0.281487040359906,0.5264177502087558,0.5233186210187284,0.512046999880711,0.5896926138181076,0.5868146193658734,0.5660795108568771,1.0690484154784228,1.0312735643333206,0.5454414312972355,0.3203931137556529,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-large\emb_depth_raw\tabicl\summary.csv
e5-large,Embeddings + depth: native,TabICLv2: hidden,hidden,,0.4315217391304348,0.2680844526130088,0.546553741974946,0.5508991913538922,0.5391295134156268,0.6078237013603367,0.6142759811100219,0.6049152445589221,1.0805619552987,1.0640956500845284,0.53440638309381,0.3964196165473055,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-large\emb_depth_raw\tabicl\summary.csv
e5-large,Embeddings + depth: native,TabICLv2: model input,model_input,,0.5108695652173914,0.3304906137290662,0.5761317966903073,0.5819036643026004,0.5411459810874705,0.5480525689993534,0.5463162146648497,0.5362390150763408,1.1169131499814706,1.0963108752671857,0.4198380223426049,0.1482408433047942,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-large\emb_depth_raw\tabicl\summary.csv
e5-mistral,Embeddings + depth: native,Deep Ensemble,classification_head,11.0,0.45,0.295418259417733,0.6227003016936854,0.6468855545594344,0.6382695393886112,0.673431517165409,0.6965764839463847,0.699205811785135,1.2665026980843357,1.2712832941547907,0.4605614827198481,0.2618175397910502,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-mistral\emb_depth_raw\deep_ensemble\fold_metrics.csv
e5-mistral,Embeddings + depth: native,LLLA,classification_head,11.0,0.4739130434782608,0.3132497179748963,0.6396653935097429,0.6357480877498705,0.5750842895310254,0.6803497415917977,0.6476688654057825,0.589084897935942,1.2311061077961154,1.119748153101377,0.4291683515428238,0.1911781025807494,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-mistral\emb_depth_raw\laplace\fold_metrics.csv
e5-mistral,Embeddings + depth: native,MC dropout,classification_head,11.0,0.4793478260869565,0.3214513598549271,0.5753920914225119,0.5910924199128653,0.5551706439291819,0.5838575587159578,0.6142103841316146,0.5784537718619676,1.1796942659730383,1.111017682908163,0.4667662829487175,0.1923154943987079,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-mistral\emb_depth_raw\mc_dropout\fold_metrics.csv
e5-mistral,Embeddings + depth: native,Subsample Ensemble,classification_head,11.0,0.4489130434782609,0.2885691691182797,0.6146742219102063,0.6213230406911358,0.6637431475694866,0.6344686117889606,0.6493720320819784,0.6840034468317618,1.1783476716280477,1.2411896865586212,0.4613771450511072,0.2454990102059167,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-mistral\emb_depth_raw\subsample_ensemble\fold_metrics.csv
e5-mistral,Embeddings + depth: native,TabICLv2: encoder input,encoder_input,,0.4646739130434782,0.3043286007155543,0.5346946893460386,0.5337970136848043,0.5368011399056016,0.5771619855089329,0.577951490570705,0.5779267057044385,1.0796251194417232,1.0795788208082913,0.5092453736648721,0.2979052848619825,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-mistral\emb_depth_raw\tabicl\summary.csv
e5-mistral,Embeddings + depth: native,TabICLv2: hidden,hidden,,0.4483695652173913,0.2879357418816628,0.525111210628452,0.529606209882072,0.5215405284370801,0.5809469716186237,0.5782794270539744,0.5610491671069342,1.0483095032308503,1.0170743521938512,0.5343683194227502,0.3801789480023714,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-mistral\emb_depth_raw\tabicl\summary.csv
e5-mistral,Embeddings + depth: native,TabICLv2: model input,model_input,,0.4396739130434782,0.2442568516412266,0.6029896448657741,0.6075275843175526,0.5760113850126907,0.640313421053343,0.6318897153221604,0.6074638361585035,1.1277178236593355,1.0841255659860778,0.4580536630230111,0.1732617993487776,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-mistral\emb_depth_raw\tabicl\summary.csv
e5-small,Embeddings + depth: native,Deep Ensemble,classification_head,11.0,0.4907608695652174,0.3236498155547727,0.6096221417757246,0.6368679591341303,0.5809870529027585,0.6002792671839635,0.6351799482527976,0.5868165774245612,1.2473117447013315,1.1523399172478044,0.4253844826380616,0.2100990316142206,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-small\emb_depth_raw\deep_ensemble\fold_metrics.csv
e5-small,Embeddings + depth: native,LLLA,classification_head,11.0,0.4815217391304348,0.308684333954795,0.6744721050962799,0.6885086876982117,0.5895078373434901,0.6781381739182973,0.7003608957417179,0.6012830640950866,1.3508008890615941,1.1597073772903137,0.3938676464363158,0.157870033553437,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-small\emb_depth_raw\laplace\fold_metrics.csv
e5-small,Embeddings + depth: native,MC dropout,classification_head,11.0,0.4842391304347826,0.3109733496094364,0.6103725464456058,0.6267501339629817,0.5650425446439462,0.6322161720014714,0.6623617934973126,0.5898444378590939,1.2842420442940519,1.143639373720477,0.4436979337537343,0.1777833593280419,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-small\emb_depth_raw\mc_dropout\fold_metrics.csv
e5-small,Embeddings + depth: native,Subsample Ensemble,classification_head,11.0,0.4989130434782609,0.3327550485441802,0.6032731723684894,0.6198024519065395,0.6069068330883446,0.580034899736287,0.6077973867773382,0.6277369648408245,1.2129579085361197,1.2527505589014287,0.4300462675733418,0.1966581745640091,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-small\emb_depth_raw\subsample_ensemble\fold_metrics.csv
e5-small,Embeddings + depth: native,TabICLv2: encoder input,encoder_input,,0.4733695652173913,0.3084608972989032,0.5198732462953155,0.5145260835617104,0.5095758407296691,0.5504128026149134,0.5431954145301564,0.5381736680890541,1.0314546571057666,1.0219190395086268,0.5305264883530374,0.285838820187486,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-small\emb_depth_raw\tabicl\summary.csv
e5-small,Embeddings + depth: native,TabICLv2: hidden,hidden,,0.4309782608695652,0.2663901527325678,0.5834829832669092,0.5871709357547114,0.5453111092643246,0.6390726476572068,0.6442959576461835,0.6143670850100754,1.1322870697888994,1.0796900061304093,0.4942310619048133,0.3908384738089432,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-small\emb_depth_raw\tabicl\summary.csv
e5-small,Embeddings + depth: native,TabICLv2: model input,model_input,,0.5385869565217392,0.3757208247313915,0.5497932511567595,0.5264215394379806,0.5341839809165885,0.5276304693555187,0.4914218454677337,0.4829862640469674,1.0650367440054536,1.0467546829757597,0.4210070978810969,0.1321019190229595,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-small\emb_depth_raw\tabicl\summary.csv
gte-base,Embeddings + depth: native,Deep Ensemble,classification_head,11.0,0.4570652173913043,0.2952100023537905,0.6011612087711968,0.6250229318504626,0.6156106726685998,0.6264192685041646,0.6603117092582307,0.6783745044918388,1.2161897347699144,1.2494585468117951,0.462733885432957,0.2475331831561482,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\gte-base\emb_depth_raw\deep_ensemble\fold_metrics.csv
gte-base,Embeddings + depth: native,LLLA,classification_head,11.0,0.4364130434782609,0.2791610875631281,0.6601449962832244,0.6497528591653946,0.6129520491759531,0.7385537132723192,0.6912202027288987,0.6582636120903866,1.2264659334823276,1.1679894370745532,0.4443866768387807,0.222713720296388,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\gte-base\emb_depth_raw\laplace\fold_metrics.csv
